Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,log_Order,log_Property Id,log_DOF Gross Floor Area,log_Largest Property Use Type - Gross Floor Area (ft²),log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Weather Normalized Site Natural Gas Intensity (therms/ft²),log_Weather Normalized Source EUI (kBtu/ft²),log_Natural Gas Use (kBtu),log_Weather Normalized Site Natural Gas Use (therms),log_Electricity Use - Grid Purchase (kBtu),log_Weather Normalized Site Electricity (kWh),log_Total GHG Emissions (Metric Tons CO2e),log_Direct GHG Emissions (Metric Tons CO2e),log_Indirect GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Latitude,log_Community Board,log_Council District,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
9381,2661683,94596.0,1930,1,100,67.2,3.6,0.6,100.7,5606691.7,60916.7,1318256.3,372041.3,420.1,297.8,122.3,103110.0,58.56,97.2,40.667566,-73.961314,9.0,35.0,213.0,9.14644164612595,14.794469187450261,11.45737047084791,11.524201649164544,7.5652752818989315,0.0,4.605170185988092,4.207673247529104,4.268297869345539,1.2809338454620642,-0.5108256237659907,4.612145799724517,15.539471388753709,11.017262636139387,14.091820436444449,12.826760148598229,6.040492778175336,5.696422120249909,4.8064770426931265,11.543551658511989,4.0700518696530565,4.576770711466393,3.705430870574718,2.1972245773362196,3.5553480614894135,5.3612921657094255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9438,3205774,55356.0,2002,1,100,58.0,8.5,0.3,123.7,1906760.0,20723.4,1995002.8,573759.7,286.4,101.3,185.1,67289.0,36.31,122.8,40.669272,-73.939987,9.0,35.0,337.0,9.152499372286332,14.980464116840947,10.92154033334582,10.999229057779218,7.601901959875166,0.0,4.605170185988092,4.060443010546419,4.092676505121403,2.1400661634962708,-1.2039728043259361,4.8178592793984425,14.460916024538758,9.939018775575784,14.506156011813887,13.259965946532065,5.657389435086491,4.618086411254637,5.220896219579452,11.116752055022747,3.5920931854262443,4.810557015713042,3.7054728195868063,2.1972245773362196,3.5553480614894135,5.820082930352362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9455,2771717,52236.0,1927,1,100,69.6,4.4,0.6,109.9,3237364.4,35637.7,945693.5,267012.4,259.7,172.0,87.8,60071.0,,106.0,40.666305,-73.951305,9.0,35.0,321.0,9.154298981092557,14.83497754172806,10.863527191340298,10.92541676143327,7.563719668414366,0.0,4.605170185988092,4.242764567340374,4.310799125385514,1.4816045409242156,-0.5108256237659907,4.699570861409576,14.99027009994288,10.481159345271122,13.759673799764375,12.495050378251559,5.5595271186687025,5.147494476813453,4.475061500641071,11.003282474950524,,4.663439094112067,3.705399862582977,2.1972245773362196,3.5553480614894135,5.771441123130016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9469,2674625,85917.0,2011,1,100,57.1,5.4,0.4,103.6,2005490.4,22466.0,963152.6,282283.8,195.9,106.5,89.4,51975.0,2.21,98.7,40.663617,-73.955524,9.0,40.0,327.0,9.1557785839835,14.799319741569253,11.36113699293199,10.858518112726214,7.606387389772652,0.0,4.605170185988092,4.044804116661965,4.123903364463645,1.6863989535702288,-0.916290731874155,4.640537329825382,14.511399177344588,10.019758334201514,13.777967141362339,12.550668226835125,5.277604324950495,4.66814498514948,4.493120682179469,10.858518112726214,0.7929925155296614,4.592084946439436,3.7053337614498423,2.1972245773362196,3.6888794541139363,5.7899601708972535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
9492,2813831,72910.0,1925,1,100,71.2,6.2,0.5,124.6,4180211.2,46048.8,1786485.0,523588.7,387.8,222.0,165.8,83847.0,,119.3,40.660995,-73.960122,9.0,40.0,79801.0,9.158204617555654,14.850057457994422,11.196981082800477,11.292553070451804,7.562681246721884,0.0,4.605170185988092,4.26549281841793,4.333361462692601,1.824549292051046,-0.6931471805599453,4.825108606353353,15.245872329540317,10.737456982711999,14.395760560104726,13.168461731425184,5.9604897428085515,5.402677381872279,5.110782242701195,11.336748988435987,,4.78164132910387,3.705269279125576,2.1972245773362196,3.6888794541139363,11.287291314687705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9503,4541300,98033.0,1910,1,60,12.2,1.8,0.1,26.7,495990.8,5937.6,477453.8,141232.2,70.7,26.3,44.3,80000.0,101.97,25.2,40.677658,-73.934958,8.0,36.0,309.0,9.159362817211315,15.328723872641358,11.493059435664184,11.289781913656018,7.554858521040676,0.0,4.0943445622221,2.501435951739211,2.5952547069568657,0.5877866649021191,-2.3025850929940455,3.2846635654062037,13.114312657147945,8.689060290306333,13.076222680295258,11.858160623368676,4.258445572902527,3.269568939183719,3.7909846770510898,11.289781913656018,4.624678652376135,3.2268439945173775,3.705678998234967,2.0794415416798357,3.58351893845611,5.733341276897746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
9505,2816478,50150.0,1950,1,100,61.3,2.1,0.5,79.1,2720603.4,27206.0,354296.7,103838.4,177.4,144.5,32.9,50150.0,,79.1,40.677183,-73.926381,8.0,36.0,307.0,9.15957325492253,14.850997726173315,10.822773793390082,10.822773793390082,7.575584651557793,0.0,4.605170185988092,4.115779842942166,4.115779842942166,0.7419373447293773,-0.6931471805599453,4.370712874773608,14.81636425190501,10.211192816193375,12.777889976669627,11.550591123498714,5.178407069875479,4.973279507552487,3.493472657771326,10.822773793390082,,4.370712874773608,3.7056673209950097,2.0794415416798357,3.58351893845611,5.726847747587197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9506,2816562,62700.0,1962,1,100,89.7,4.8,0.8,135.8,4605597.1,50639.5,1018553.7,298521.0,339.1,244.6,94.5,62700.0,,128.1,40.675744,-73.928997,8.0,36.0,307.0,9.159678457173955,14.851027550211493,11.046116726621012,11.046116726621012,7.581719640125308,0.0,4.605170185988092,4.49647076906475,4.574710978503383,1.5686159179138452,-0.2231435513142097,4.911183215124596,15.342782882675309,10.83248718315162,13.833894237854098,12.606595561099018,5.826295049131593,5.499624223253072,4.548599834499697,11.046116726621012,,4.852811208902689,3.7056319442715604,2.0794415416798357,3.58351893845611,5.726847747587197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9518,4404141,62880.0,1922,2,100,76.1,4.9,0.6,,3595806.8,38691.0,1081358.2,308070.2,299.3,198.9,100.3,62880.0,97.35,115.8,40.671602,-73.933028,8.0,36.0,345.0,9.160940021681055,15.29805579266097,11.048983427103089,10.948699064477122,7.561121589530238,0.6931471805599453,4.605170185988092,4.33204826486764,,1.589235205116581,-0.5108256237659907,,15.09527894676771,10.563362293832501,13.893728401585783,12.638082958063343,5.701446414858653,5.292802185859927,4.60816569496789,11.048983427103089,4.578312731818208,4.751864565138895,3.705530109357276,2.0794415416798357,3.58351893845611,5.84354441703136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9524,5988101,59021.0,2014,1,100,43.3,12.3,,131.8,,,1404957.4,399080.9,130.4,0.0,130.4,32430.0,,136.0,40.670102,-73.931011,8.0,35.0,351.0,9.161570207606754,15.605284891446876,10.985648591762406,9.536401457297078,7.607878073278507,0.0,4.605170185988092,3.768152635008444,3.7376696182833684,2.509599262378372,,4.881285622068407,,,14.155517540005617,12.896919432211831,4.870606649492553,-inf,4.870606649492553,10.386839199301363,,4.912654885736052,3.7054932279071364,2.0794415416798357,3.5553480614894135,5.860786223465865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9541,3237234,193962.0,2007,1,100,42.4,6.0,0.2,88.9,4303915.9,45537.6,4016942.9,1182881.5,601.4,228.6,372.8,196380.0,39.93,87.2,40.665635,-73.938974,9.0,35.0,333.0,9.163353580751846,14.990229819452273,12.175417542570539,12.187806836723281,7.604396348796338,0.0,4.605170185988092,3.7471483622379123,3.7773481021015445,1.791759469228055,-1.6094379124341003,4.487512142519859,15.275035840670025,10.726293637306721,15.20603169865239,13.98346396888156,6.399260270554429,5.43197375136071,5.921042082811436,12.187806836723281,3.6871279210751298,4.468204330914934,3.705383386890893,2.1972245773362196,3.5553480614894135,5.808142489980444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
